reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name,app_id,text_clean,sentimen
4bed8b95-5f42-4d37-bf6d-b181e1b0b9c2,Mawahibun Idhom,https://play-lh.googleusercontent.com/a/ACg8ocJfozMmHdvkqBPL8yZw_6IkoPX3Q0_CJRUc6OkI76VylnDZhA=mo,sejak pekan kedua september 2025 gak bisa diakses. knp?,1,0,5.16,2025-09-20 22:06:05,"Hai Kak Mawahibun, maaf atas kendalanya. BNI Mobile Banking saat ini telah dilakukan penutupan secara bertahap dan registrasi mobile banking tidak dapat dilakukan. Sehingga nasabah diarahkan untuk beralih ke aplikasi wondr by BNI, yaitu layanan Mobile Banking generasi terbaru. Silakan Kakak coba registrasi wondr by BNI. Tks -CX Rani-
",2025-09-24 16:03:28,5.16,bni,src.com.bni,pekan september akses knp,netral
0df4c5c6-4fcb-4c9c-9a8c-e0d0ccc883e5,Panji Waseso,https://play-lh.googleusercontent.com/a-/ALV-UjWjxe8EbCjw52qoxvMDh2G-Z3iBnOgqrW1QfppyyoYYmdvMm0Cx,saldo rekening saya kok jadi minus banyak banget ya. padahal bulan kemarin masih dipake.,1,0,5.16,2025-09-20 19:46:28,"Hai Kak Panji, maaf atas kendalanya. Apabila ada ketidaksesuaian saldo dpt disebabkan beberapa hal berikut:
- Dikarenakan dana yg diblokir karena pinjaman
- Saldo mengendap
- Dana yang belum efektif
Untuk mastiin, dpt cetak rekening koran ke cabang BNI bawa e-KTP, buku tabungan, dan kartu ATM agar dibantu cek detail transaksi. Tks -CX Firsha-",2025-09-24 14:20:02,5.16,bni,src.com.bni,saldo rekening minus banget kemarin dipake,netral
194aac54-0ba6-4484-99b0-f79bfc5974ab,Dariska Nur Laila Sifa,https://play-lh.googleusercontent.com/a-/ALV-UjUopANut6dsVzELKfuIKznPBVKqMrtMB5_9VVyLQPRfz-bG5BED,"sangat membantu dalam transaksi, banyak fitur dan juga mudah digunakan",5,0,5.16,2025-09-20 18:53:31,,,5.16,bni,src.com.bni,bantu transaksi fitur mudah,positif
8ffdcf57-9aab-4414-99c4-a3570645f6c8,MHD RUDI,https://play-lh.googleusercontent.com/a/ACg8ocLs8aEFo-KxuQAWdcW4HGoa0Hk8eqtRiFaeziBrBYhxF5ar=mo,bagus,4,0,,2025-09-20 17:52:58,,,,bni,src.com.bni,bagus,positif
bea5b4cb-9086-43a9-bf8a-033dbf25cfb8,Sandy Marzuki,https://play-lh.googleusercontent.com/a/ACg8ocLCjrGVYYPpca-USwJVkuZxMejqmjc26Xzi_9TqWvOvn3b82Q=mo,BNI kocak login aja susah sekalinya bisa malah di blokir,1,0,,2025-09-20 16:45:26,"Hai Kak Sandy, maaf atas kendalanya. BNI Mobile Banking sudah ada versi terbaru (v5.16). Jika muncul notifikasi update aplikasi, Kakak update aplikasinya, pastiin Android minimal versi 8. Kalau udah coba update & muncul respon ""tidak kompatibel"", update sistem operasi HP-nya. Biar tetap bisa transaksi, bisa pakai wondr by BNI. Tks -CX Firsha-",2025-09-24 14:19:42,,bni,src.com.bni,bni kocak masuk susah sekali blokir,negatif
9daa12a4-c09f-4536-96e1-7280553ce51a,Surianto HM,https://play-lh.googleusercontent.com/a/ACg8ocJ2MsjsrBYdllB9rWXH836ag86S46W_xUnBPPGletQsJ7Rzy3Y=mo,mohon di perbaiki lagi saldo pulsa terpotong tapi tdk bisa login,1,0,5.16,2025-09-20 12:21:49,"Hai Kak Surianto, maaf atas kendalanya. Saat ini tidak ada gangguan. Apabila transaksi gagal saldo terpotong, dpt melapor via telepon BNI Call 1500046/ +62-21-30500046 (jika di luar negeri). Dapat pengaduan & cek prosesnya melalui TANYA BNI pd fitur BNI Mobile atau WhatsApp resmi BNI 0811-588-1946, petugas akan segera membantu. Tks -CX Firsha-",2025-09-24 14:20:35,5.16,bni,src.com.bni,mohon baik saldo pulsa potong masuk,positif
788d2591-5223-49c9-826d-3f1d0d005105,Chiko Xl,https://play-lh.googleusercontent.com/a/ACg8ocJWEkLOwXn9v3LjEKwXaglLrk8wUf2RBlBqb9OFSdi8P3XW9A=mo,kok gak bisa login ya. disuruh pindah ke wondr,5,0,5.16,2025-09-20 11:02:42,,,5.16,bni,src.com.bni,masuk suruh pindah wondr,netral
514c3cc7-2968-4f0e-9d69-800381bdb29b,Sefti Octaviani,https://play-lh.googleusercontent.com/a-/ALV-UjUm3tD0v9jl1YtaEq9tvgtxeN3w5UXYlNFowjZg-vfl7MP-rt8,akhir-akhir inii kenapa tidak bisa melakukan transaksi padahal jaringan saya sudah stabil dan aplikasi sudah update ke versi terbaruu. plisss ini lagi urgent tapi gabisa melakukan transaksiii,1,0,,2025-09-20 08:46:18,"Hai Kak Sefti, maaf atas kendalanya ya. Untuk saat ini tidak ada kendala. Pastikan beberapa hal berikut:
- Nomor rekening tujuan sesuai.
- Menu yang dipilih sesuai.
- Status rekening dan kartu ATM aktif.
- Saldo akhir setelah transaksi disisakan minimum Rp150.000,- dan koneksi internet stabil tidak pakai Wi-Fi dulu ya Kak. Tks -CX Firsha-",2025-09-24 14:18:17,,bni,src.com.bni,akhirakhir transaksi jaring stabil aplikasi update versi baru tolong urgent gabisa transaksi,netral
9e863da1-210b-4496-b784-9a6d35adb5da,Linggau Linggau,https://play-lh.googleusercontent.com/a/ACg8ocI1AUdT34OiLqsk3Wtc4rRc3SZTXQHO2HLHq4upDU6SGra8Dg=mo,"kenapa akun saya tidak bisa di buka,di minta pindah ke",1,0,5.16,2025-09-20 00:01:33,"Hai Kak Linggau, maaf atas kendalanya. BNI Mobile Banking sudah ada versi terbaru (v5.16). Jika muncul notifikasi update aplikasi, Kakak update aplikasinya, pastiin Android minimal versi 8. Kalau udah coba update & muncul respon ""tidak kompatibel"", update sistem operasi HP-nya. Biar tetap bisa transaksi, bisa pakai wondr by BNI. Tks -CX Firsha-",2025-09-24 14:17:52,5.16,bni,src.com.bni,akun bukadi pindah,netral
59016ec8-3990-4a80-b397-3f292bb3bfb9,SHAKA,https://play-lh.googleusercontent.com/a-/ALV-UjXYmSNc-S4uEbylK-svCAkQjb0IE7c5ggCFuP58rFTlBU08TKY,"kenapa saya tidak bisa registrasi di BNI mobile banking, kata nya harus registrasi di wondr by BNI dlu tpi saya sudah registrasi di wondr by BNI",1,0,,2025-09-19 23:28:10,"Hai Kak Shaka, maaf atas kendalanya. Saat ini akses layanan BNI Mobile Banking telah dibatasi dan proses registrasi sudah tdk dapat dilakukan. Apabila saat ini sudah berhasil registrasi wondr by BNI, maka dapat menggunakan fitur dan layanan wondr by BNI untuk transaksi. Semoga infonya membantu. Tks -CX Rindi-",2025-09-24 14:14:19,,bni,src.com.bni,registrasi bni mobile banking nya registrasi wondr bni dlu registrasi wondr bni,netral
9c56be23-30ae-4aee-87f7-43b9abef750f,Ade Yoga,https://play-lh.googleusercontent.com/a/ACg8ocKPtiOcEuO6QpOruZmzCqzSZ_Gj2B71-CJ1FLGvKfRy74uOvg=mo,saya tulis ID login saya benar. tapi kenapa jawabannya. ID tidak sesuai payah,2,0,5.16,2025-09-19 19:57:21,"Hai Kak Ade, maaf atas kendalanya. Saat login, dipastikan user ID sesuai. Jika tertera tdk sesuai maka dapat memastikan user ID dengan klik menu lupa user ID. Biar tetap bisa transaksi, bisa pakai wondr by BNI. Tks -CX Rindi-
",2025-09-24 14:12:52,5.16,bni,src.com.bni,tulis masuk jawabanya sesuai payah,negatif
1c826122-c558-4445-9153-67dfb6538ef7,Bina Sehat Al-Musawwir,https://play-lh.googleusercontent.com/a/ACg8ocLamuTylZhoYzgvgSpYl2HKUhJAvesnN4NbG97ag1NiuzsvCA=mo,tidak bisa diinstal di HP samsung A55 5G,5,0,,2025-09-19 19:42:06,,,,bni,src.com.bni,dinstal samsung,netral
ecaf1ddc-1131-4a39-8b9c-453669ba6a6d,JECKY FRANS,https://play-lh.googleusercontent.com/a/ACg8ocINpQvwj5_qxGW8GarVTZrSyBTu4MB2iQlOCGqPpgCXbaYVuQ=mo,sangat membantu,5,0,5.16,2025-09-19 19:20:06,,,5.16,bni,src.com.bni,bantu,netral
afc3981f-3f02-4891-a0d3-057d1f258d14,Mochammad Agastya,https://play-lh.googleusercontent.com/a/ACg8ocJ7LbZxT43hl_UgXqeuiZm7yYJeMz8clIVDaiZDrorctIDihQ=mo,"dari kemaren tulisan Vasnap 303 terus, gimna cara ngirim dari rekening ke dana",2,0,,2025-09-19 17:58:04,"Hai Kak Mochammad Agastya , maaf atas kendalanya ya. Untuk top up Dana pastikan hal berikut:
- Menu dan nomor sesuai
- Minimal Top up Dana Rp 20.000,-
- Saldo min Rp 150.000,- setelah transaksi
- BNI Mobile versi terbaru.
Semoga berhasil. Tks. -CX Rindi-
",2025-09-24 14:11:40,,bni,src.com.bni,kemaren tulis vasnap gimna ngirim rekening dana,netral
5365a5f7-230b-417f-affd-97df1ea076ce,Roses junior26,https://play-lh.googleusercontent.com/a-/ALV-UjWYe8MmooUj4AYbOBDWaQR38iltjJoFhyD5jbJecpnqrQFwYxki,ad ap dgn aplikasi ini tidak dapat diakses,3,0,5.16,2025-09-19 15:34:01,"Hai Kak Roses, maaf atas kendalanya. Pastikan jaringan stabil dengan data internetnya dari nomor HP yang terdaftar dan di slot 1 serta telah update versi terbaru. Kakak juga bisa clear cache dan restart Hpnya. Demi kemudahan transaksi, Kakak jg bisa pakai wondr by BNI. Tks -CX Rindi-",2025-09-24 14:11:13,5.16,bni,src.com.bni,aplikasi akses,netral
071d335d-7d5e-4c5f-a000-29477a229344,Wie Anjani,https://play-lh.googleusercontent.com/a-/ALV-UjWTzJpZnv3lRT4puA2rKHXt7fU924HowumpvB-nQnbcoaja-2g,kenapa ya mbanking saya gk bisa di buka. dari kemarin setiap buka aplikasi nya loading lalu layar hp menjadi gelap?,2,0,5.16,2025-09-19 15:26:18,"Hai Kak Wie Anjani, maaf atas kendalanya. Pastikan jaringan stabil dengan data internetnya dari nomor HP yang terdaftar dan di slot 1 serta telah update versi terbaru. Kakak juga bisa clear cache dan restart Hpnya. Demi kemudahan transaksi, Kakak jg bisa pakai wondr by BNI. Tks -CX Rindi-
",2025-09-24 14:10:48,5.16,bni,src.com.bni,mbanking buka kemarin buka aplikasi nya loading layar gelap,netral
ea314f00-00a2-47fc-b5dd-6ae5df4576e4,dearAA,https://play-lh.googleusercontent.com/a/ACg8ocI86y2sCkpgSOIGK03r8eKaq6CPXG31Yr6omh-US_g_i05eNfU=mo,Tolong ya bagaimana cara buka aplikasi ini apakah tdk bisa diakses lg bagi pengguna WONDR masalahnya selalu diarahkan untuk donwload WONDR setelah dibuka padahal sdh terdaftar dan klo sdh sampai 3-4 kali aplikasi tdk bisa terbuka padahal user id sdh benar. TOLONG dong aku mau pakai aplikasi ini 🙏🏻,2,8,5.16,2025-09-19 11:06:24,"Hai Kak RA, maaf atas kendalanya. BNI Mobile Banking saat ini telah dilakukan penutupan secara bertahap dan registrasi mobile banking tidak dapat dilakukan. Sehingga nasabah diarahkan untuk beralih ke aplikasi wondr by BNI, yaitu layanan Mobile Banking generasi terbaru. Silakan Kakak lakukan registrasi wondr by BNI. Tks -CX Farid-",2025-09-19 11:18:57,5.16,bni,src.com.bni,tolong buka aplikasi akses penguna wondr arah donwload wondr buka sdh daftar klo sdh kali aplikasi buka user sdh tolong pakai aplikasi,negatif
933dde3c-55ed-4d7a-8b1a-d4435ceee577,Muhammad Agusman,https://play-lh.googleusercontent.com/a/ACg8ocKs-6wR0T1csqaTMiDBxoXWuGyA8dFA3jTpOe_G-MXoZtOMrg=mo,mantap,5,0,,2025-09-19 10:17:17,,,,bni,src.com.bni,mantap,positif
224c2244-2772-4184-9930-f2cad7b3e22d,Irfan Aditya L3,https://play-lh.googleusercontent.com/a-/ALV-UjWecKVqEQZp2MwvSSkSbyqNoDUFsX_Y4Wqdv44WD4HCh3KwiEw,knapa ya apk BNI mobil banking pendaptaran kartu ATM filter pendaptaran tidak ada harus ke wondr BNI mohon diperbaiki ya apknya disediakan untuk pendaptaran kartu atmnya.,4,0,5.16,2025-09-19 07:34:00,"Hai Kak Irfan, maaf bikin tidak nyaman. Terima kasih atas kritik dan saran untuk aplikasi BNI Mobile. Review Kakak jadi masukan berharga kami dalam melakukan evaluasi layanan dan aplikasi BNI ke depannya. Sebagai alternatif silakan lakukan aktivasi aplikasi terbaru kami wondr by BNI untuk kelancaran bertransaksi. Semoga lancar. Tks. -CX Farid-",2025-09-19 10:21:25,5.16,bni,src.com.bni,knapa aplikasi bni mobil banking pendaptaran kartu atm filter pendaptaran wondr bni mohon baik apknya sedia pendaptaran kartu atmnya,positif
0403e810-4532-4854-8a20-a1a6e2fdc818,Billy Londo,https://play-lh.googleusercontent.com/a-/ALV-UjVX4hMFPMEO91B7i57OaOT50z67AwUyCPOWF1sChYrIHULaPPFb,"mbanking ngga bisa diakses lagi.. padahal mpin udah bener, gimana itu?",3,0,5.16,2025-09-19 06:58:46,"Hai Kak Billy Londo, maaf atas kendalanya. BNI Mobile Banking saat ini telah dilakukan penutupan secara bertahap dan registrasi mobile banking tidak dapat dilakukan. Sehingga nasabah diarahkan untuk beralih ke aplikasi wondr by BNI, yaitu layanan Mobile Banking generasi terbaru. Silakan Kakak lakukan registrasi wondr by BNI. Tks -CX Farid-",2025-09-19 10:26:55,5.16,bni,src.com.bni,mbanking nga akses mpin bener gimana,netral
59e5be50-9dad-48c8-a26f-ac87272e9aec,Asu Bangke,https://play-lh.googleusercontent.com/a/ACg8ocLA0AbiyKCeESQDc0asvUTHOaQmqSrJZaBa4qL0CfSiqkOR8Q=mo,bagus,5,0,,2025-09-19 05:34:37,,,,bni,src.com.bni,bagus,positif
e8596ec6-630d-4fe0-b7d8-e03f26522ee8,Jausi Mahendra (Hendra),https://play-lh.googleusercontent.com/a-/ALV-UjXDuX_-pk7A3PDi7vqg60G_llNbK8I8_9UoQUdNJ4o_rEj2lDBr,BNI RIBET MOBILE TUNAI HARUS KODE OTP PAKEK PULSA SEGALA . AH SAMA AJA KEK BAYAR TUKANG PARKIR MANA LEBIH BESAR harus beli pulsa dulu 8k setelah beli dapat nya 5000 pas narik kepotong 2.200 ribet amat BRI aja gak kek giru,1,0,5.16,2025-09-19 05:21:53,"Hai Kak Jausi, maaf membuat tidak nyaman. Agar dpt menerima SMS kode OTP disarankan: - Pulsa mencukupi min Rp10.000,- - No HP sdh terdaftar di BNI Mobile Banking - SIM Card diletakkan di slot SIM 1. Sebagai alternatif silakan lakukan aktivasi aplikasi terbaru kami wondr by BNI untuk kelancaran bertransaksi. Semoga membantu. Tks. -CX Farid-",2025-09-19 10:51:54,5.16,bni,src.com.bni,bni ribet mobile tunai kode kode otp pakek pulsa kek bayar tukang parkir beli pulsa beli nya pas narik potong ribet bri kek giru,negatif
529c9b2c-de69-4b9d-8f4e-0cee9a0d4fdd,jauharuddin maulana,https://play-lh.googleusercontent.com/a/ACg8ocJebWcR8helu7qJCNom_RFv79QlZpCI0gJY93c8trUjT1YP5w=mo,masukan pinya ko jadi engga bisa masukin abjat sh nomer semua,3,0,5.16,2025-09-18 21:39:25,"Hai Kak Jauharuddin, mohon maaf atas kendalanya. Saat ini tidak ada informasi kendala Mobile Banking. Bisa diinfokan lebih detail kendala yang dialami agar kami bisa infokan solusinya dengan segera. Review Kakak jadi masukan berharga kami dalam melakukan pengembangan aplikasi ini ke depannya. Tks -CX Farid-",2025-09-19 11:14:14,5.16,bni,src.com.bni,masuk pinya enga masukin abjat nomer,netral
3358dc9d-e053-40f0-9d57-8fb5e4d55052,C-46-Wiryo Auparai,https://play-lh.googleusercontent.com/a-/ALV-UjVsyWnpZ5Ys2lIy8m7pPP0dS5VAxHbV94Q8NZAqwqAgqj0TsjU,mantap,5,0,5.16,2025-09-18 17:08:06,,,5.16,bni,src.com.bni,mantap,positif
23fe7fbb-6e17-4aa5-85ea-561c2a3570a9,SafitriAnggi12,https://play-lh.googleusercontent.com/a-/ALV-UjUqovFJCqXKLPejmJML8k3CzBaJVxtinM7GQsCak9EjcoB_t4_N,"BNI GIMANA SIH? TRANSAKSI SURUH NUNGGU DAN BELUM SUKSES TAPI SALDO UDAH KEPOTONG TERUS ADA DI RIWAYAT SALDO KURANG, TAPI DI ECOMER NYA MASIH NUNGGU UNTUK DI BAYAR, SAMPE AKHIRNYA KEBATAL SENDIRI ITU DI ECOMER TAPI SALDO GA BALIK LAGII!!!!!",1,0,5.16,2025-09-18 12:23:55,"Hai Kak SafitriAnggi12, maaf atas ketidaknyamanannya. Apabila terjadi kendala transaksi, Kakak dapat pelaporan via telepon BNI Call 1500046 maupun akun resmi BNI agar dibantu lebih lanjut. Kakak juga bisa pengaduan dan cek progresnya melalui TANYA BNI pada fitur BNI Mobile Banking atau WhatsApp resmi BNI 0811-588-1946. Tks. -CX Farid-",2025-09-18 14:14:18,5.16,bni,src.com.bni,bni gimana sih transaksi suruh nungu sukses saldo potong riwayat saldo ecomer nya nungu bayar sampe batal ecomer saldo,netral
88733dca-3993-45fd-989f-7712fad8d8c2,DHIKA ILHAM,https://play-lh.googleusercontent.com/a-/ALV-UjU4OLBR-YL_QsuOSbauAHnHPHLILXz02yl50u68VzJEwHTUHxUH,"terlalu ribet dan sulit untuk buka rekening tabungan baru,,harus ke aplikasi inilah,,minta nama istri nmor istri kerja istri alamat kerja istri nomor tlp tempat kerja istrilah apalah..amat ribet,,BRIMO simpel klau mau buka rekening tabungan baru",1,0,,2025-09-18 12:12:34,"Hai Kak Dhika, maaf bikin tidak nyaman. Terima kasih atas kritik dan saran untuk aplikasi BNI Mobile. Review Kakak jadi masukan berharga kami dalam melakukan evaluasi layanan dan aplikasi BNI ke depannya. Sebagai alternatif silakan lakukan aktivasi aplikasi terbaru kami wondr by BNI untuk kelancaran bertransaksi. Semoga lancar. Tks. -CX Farid-


",2025-09-18 14:10:47,,bni,src.com.bni,ribet sulit buka rekening tabung baruharus aplikasi inilahminta nama istri nmor istri kerja istri alamat kerja istri nomor tlp kerja istri apalahamat ribetbrimo simpel klau buka rekening tabung,negatif
955c90eb-9dbb-4140-9824-364ae5c7475c,Ahmad Bambang Irawan,https://play-lh.googleusercontent.com/a-/ALV-UjUnLERiY96h1g2P6cGhyv16K0TIR9N9RmCNCWGnviLT1mV1lXc,saya sudah 2 kali narik uang tapi uang nya tidak keluar namun saldo rekening saya berkurang,1,0,5.16,2025-09-18 10:56:11,"Hai Kak Ahmad Bambang Irawan, maaf atas kendalanya. Jika Penarikan uang tunai tidak keluar namun saldo terpotong, dapat melakukan pelaporan via telepon BNI Call 1500046. Kakak jg bisa pengaduan & cek progresnya melalui TANYA BNI pada fitur BNI Mobile Banking atau WhatsApp resmi BNI 0811-588-1946, petugas kami akan segera membantu. Tks. -CX Farid-",2025-09-18 11:42:46,5.16,bni,src.com.bni,kali narik uang uang nya saldo rekening kurang,netral
b5c312f9-72a1-4750-91fd-37cb1eadc81f,Yuda Viu,https://play-lh.googleusercontent.com/a/ACg8ocLyNfeFeQQIVnqBeKgv25QTxCnbeWDdJA3Z-lRcsdyykw3NSg=mo,knapa sekarang nggk bisa ke buka aplikasi nya pas mau masuk slalu jadi itemm gambar nyaa knp jadi gini aplikasi nyaa tolong di benerin lagii soal nya aplikasi ini mudah di gunakan nya tolong benerin lagii,4,0,,2025-09-18 07:41:52,"Hai Kak Yuda Viu, mohon maaf atas kendalanya. Dipastikan perangkat kakak sudah android 8 / lebih dan tidak pernah dirooted/jailbreak ya. Jika masih terkendala dapat hubungi BNI CALL di 1500046 agar dibantu pelaporan, Kakak juga bisa download Wondr by BNI untuk lakukan transaksi. Tks -CX Farid-",2025-09-18 10:51:35,,bni,src.com.bni,knapa ngk buka aplikasi nya pas masuk slalu item gambar nya knp gin aplikasi nya tolong benerin nya aplikasi mudah nya tolong benerin,negatif
d1028c36-c018-4371-afb4-1e9a852dacba,A l d y,https://play-lh.googleusercontent.com/a/ACg8ocJaiYQV9yRvwClZPA1jr2Epk1vtyDkHN_CRmdGa67_vtBY9buk=mo,"hapus aja aplikasinya,udah beli kuota 3x kuota tidak dapat,duwit ke kuras.....",1,0,5.11.1,2025-09-18 06:06:01,"Hai Kak A l d y, maaf atas kendalanya. Jika transaksi tdk masuk dan saldo terpotong, dapat pelaporan via telepon BNI Call 1500046 /+62-21-30500046 (jika di luar negeri). Kakak jg bisa pengaduan & cek progresnya melalui TANYA BNI pada fitur BNI Mobile Banking atau WhatsApp resmi BNI 0811-588-1946, petugas kami akan segera membantu. Tks. -CX Firsha-",2025-09-18 09:38:34,5.11.1,bni,src.com.bni,hapus aplikasinyaudah beli kuota kuota dapatduwit kuras,netral
3a6e8b78-5c88-4a00-9a41-e985e73c0a48,Arman,https://play-lh.googleusercontent.com/a-/ALV-UjXtlGk4stYuXfJppYAY10YLAcQn1dc_H6kE0GIQeqE-moNqFeU,"baru saja tgl 18 seb 2025 jam 01.25 saya bertransaksi beli pulsa, saldo ke potong tapi pulsa tdk masuk, solusinya gmana..",1,0,5.9,2025-09-18 01:29:23,"Hai Kak Arman, maaf atas kendalanya. Jika transaksi tdk masuk & saldo terpotong, dapat pelaporan via telepon BNI Call 1500046 /+62-21-30500046 (jika di luar negeri). Kakak juga bisa pengaduan & cek progresnya melalui TANYA BNI pada fitur BNI Mobile Banking atau WhatsApp resmi BNI 0811-588-1946, petugas kami akan segera membantu. Tks. -CX Firsha-",2025-09-18 09:37:52,5.9,bni,src.com.bni,tgl seb jam transaksi beli pulsa saldo potong pulsa masuk solusi gmana,netral
3c24ddc6-411e-4584-972e-dfd9d622951f,P3K Febri Sihotang,https://play-lh.googleusercontent.com/a/ACg8ocLA9hW5fGQygyDkAxhdVpNrLSWZfKoEUeKeFUteWtW2hTTovA=mo,"gajelas anjer tiba tiba naikin batas saldo minimum tanpa pemberitahuan, mending makai bank lain, kesedot buat ditahan jadi saldo minimum. Sepele, tapi buat emosi kocak Info apa apa pun ga ada tomlol",1,0,,2025-09-17 23:49:06,"Hai Kak P3K Febri Sihotang, maaf atas kendalanya. Dikarenakan saat ini ada proses rekonsiliasi tabungan jadi apabila transaksi pada pukul 23.00 - 04.00 ada saldo mengendap Rp 50.000,-. Pastikan saldo tersisa minimal Rp 50.000,- setelah transaksi. Kakak bisa transaksi normal kembali setelah pukul 04.00. Semoga lancar. Tks. -CX Firsha-",2025-09-18 09:33:06,,bni,src.com.bni,gajelas anjer naikin batas saldo minimum pemberitahuan mending maka bank sedot tahan saldo minimum sepele emosi kocak info tomlol,netral
6ed0007b-36b8-473c-8d2f-a7f4447e1359,Pandu Ole,https://play-lh.googleusercontent.com/a/ACg8ocKsZFbQ6blnnCJ9b5E7CYde4mpFcVgVI4YDDF-bQLvfrwHe_A=mo,aneh padahal saldo minimum cukup tapi buat transaksi gagal terus,2,1,5.16,2025-09-17 23:16:09,"Hai Kak Pandu, maaf atas kendalanya ya. Pastikan hal berikut:
- Nomor rekening tujuan sesuai.
- Menu yang dipilih sesuai.
- Status rekening dan kartu ATM aktif.
- Saldo akhir setelah transaksi disisakan minimum Rp150.000,- dan koneksi internet stabil tidak pakai Wi-Fi. Jika masih terkendala Kakak bisa coba gunakan Wondr. Tks -CX Nafa-",2025-09-18 16:09:45,5.16,bni,src.com.bni,aneh saldo minimum transaksi gagal,negatif
b77e4b4c-2ba6-41c9-b35e-151dd4832f8e,Rio Firnando,https://play-lh.googleusercontent.com/a/ACg8ocLBrntKZ9JQ3rvY7s48nToxCMa5rxUuVrlLGAt54DR6LgEjFg=mo,"gabisa login,,, suruh pindah ke wonder BNI yang susah verifikasi wajah ...ini gimana ?",3,0,5.16,2025-09-17 21:32:49,"Hai Kak Rio, maaf atas kendalanya. Pastikan status rekening & kartu aktif, clear cache, nomor HP terdaftar berada di SIM 1, jaringan internet stabil / Wi-Fi secure. Jika tetap sama, mohon kirimkan detail permasalahannya ke WAB, Tanya BNI, Live Chat Web dan kami akan segera membalasnya untuk memberikan solusi yang tepat. Tks -CX Nafa-",2025-09-18 16:09:20,5.16,bni,src.com.bni,gabisa masuk suruh pindah wonder bni susah verifikasi wajah gimana,negatif
7ce12e15-e88c-48e5-a54f-ad24c1ced17f,Fariz Ruhanuddin,https://play-lh.googleusercontent.com/a/ACg8ocJwrXlsfVyS1p36_-dEATAdRB3hGF7w08FMCVf-3gnNlxthyw=mo,kenapa ganti wondr bni enak juga bni mobile,3,0,5.16,2025-09-17 21:26:15,"Hai Kak Fariz, maaf atas ketidaknyamannya. Kami terus berupaya memberikan pelayanan yang terbaik bagi nasabah dengan peningkatan fitur terbaru melalui wondr by BNI untuk pengalaman yang luar biasa. Kakak bisa registasi wondr dengan NIK, email, dan nomor HP yang terdaftar di rekening. Semoga membantu. Tks -CX Nafa-",2025-09-18 16:08:04,5.16,bni,src.com.bni,ganti wondr bni enak bni mobile,netral
977b1e19-482c-4900-b714-9e2f7fd38e95,Irwan Eka,https://play-lh.googleusercontent.com/a-/ALV-UjW-V9OaNlj2Fewh8b2zN_RJay1DcTkxFIEN_1xLl8rjxbyhkto,ini kenapa m-bankingnya tidak bisa.. sangat sangat di sayang kan jika hrus ganti app lagi,4,0,5.16,2025-09-17 18:29:46,,,5.16,bni,src.com.bni,mbankingnya sayang hrus ganti,netral
e1a97f47-f65f-43b0-b57f-9930297cfda8,Dandy Mustomi,https://play-lh.googleusercontent.com/a/ACg8ocJKNOJTKK6TyLla5_67cS7iH-JChtSveT5PF2RX7QkXs_oQIw=mo,puas,5,0,5.16,2025-09-17 17:59:05,,,5.16,bni,src.com.bni,puas,positif
45e42673-2d39-47e4-a964-6384228b0b5d,Iqram Massere,https://play-lh.googleusercontent.com/a-/ALV-UjXN1AHfDgEgB2LJxNxNvNBVY062XoDFRkvrH87wsokrSHXrPfTy,tidak bisa masuk alasannya disuruh pindah ke wonder by BNI kan kocak,1,0,5.16,2025-09-17 17:34:52,"Hai Kak Iqram, maaf atas kendalanya. Saat ini BNI Mobile Banking akan dialihkan secara bertahap ke aplikasi wondr by BNI. Kakak bisa registasi wondr dengan NIK, email, dan nomor HP yang terdaftar di rekening untuk fitur terbaru. Semoga membantu. Tks -CX Nafa-",2025-09-18 16:07:29,5.16,bni,src.com.bni,masuk alasanya suruh pindah wonder bni kocak,netral
017b6483-33d4-4b3a-8dea-6ead19e758a9,Yusrul Hana,https://play-lh.googleusercontent.com/a/ACg8ocJQA9fJZ-qNTszHq8WnzfPwRRZLnmpGUgh-KbzWP1iMebCb=mo,"kenapa ya tiba² waktu login BNI mobile banking gk bisa? disuruh buat ke wondr by bni. Mau coba update, tp udah di versi terbaru. jd, sekarang mobile banking udah gk bisa d gunain lagi atau gimana?",2,2,5.16,2025-09-17 16:14:55,"Hai Kak Yusrul, maaf atas kendalanya, BNI Mobile Banking saat ini terpantau normal, pastiin update versi terbaru. Sebagai informasi Mobile Banking saat ini dilakukan penutupan secara bertahap. Sehingga nasabah diarahkan untuk beralih ke aplikasi wondr by BNI. Silakan Kakak segera registrasi wondr by BNI untuk kemudahan bertransaksi. Tks -CX Farid-",2025-09-17 16:39:56,5.16,bni,src.com.bni,masuk bni mobile banking suruh wondr bni coba update versi baru mobile banking gunain gimana,netral
