reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name,app_id
61a04167-ccbf-460c-8ac5-ab29cfdc114a,Intania Ningrat,https://play-lh.googleusercontent.com/a/ACg8ocLp3PY2R4jG8RsDxUxsNY1Cy0adTMaE1W9znsqLFUlhm50l=mo,aku sih suka bgt😙😚😊😋,5,0,3.1.0,2025-12-17 10:10:14,"Halo Sahabat @Intania Ningrat, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Kila",2025-12-17 10:14:13,3.1.0,mandiri,id.bmri.livin
471ca4cd-3645-479e-b34a-7e6ecf7e606e,Daru Siwi,https://play-lh.googleusercontent.com/a-/ALV-UjUV2CIhR4yZe3XCcyjgYnManGphzvktLd042wWFQhuj1QNWuA38,"maaf kasih bintang satu kesel banget tiap mau topup atau buka aplikasi selalu suruh update,tapi ga bisa keterangan ruang tidak cukup. padahal ruang tersedia banyak",1,0,3.1.0,2025-12-17 10:09:44,"Halo Sahabat @Daru Siwi, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Cira

",2025-12-17 10:18:38,3.1.0,mandiri,id.bmri.livin
a59a3d8d-cd74-438b-ac54-3122dd68ddd9,anita gemilang,https://play-lh.googleusercontent.com/a-/ALV-UjXEc0w-7O-XdGEyggbQk6IWbgvfxuJ80TfDYzNX7Cw9ZBUQzdQ,Pernah ada modus penipuan barang Yang yang saya pesan salah alamat atas nama perusahaan cargo meminta saya untuk TF uang untuk pembayaran nanti barang dikirim lagi saya berfikir lebih cepat dari waktu yg di tentukan saya hampir TF melalui mandiri livin ternyata dalam keadaan menelfon Mandiri Livin tidak bisa melakukan transaksi ... alhamdulilah tiba2 saya langsung tersadar bahwa ini penipuan melalui telfon langsung saya cancel pembelian barang tersebut... terimakasih Mandiri Livin,5,0,3.2.0,2025-12-17 09:33:26,"Halo Sahabat @anita gemilang, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin’ by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Ninis",2025-12-17 09:35:22,3.2.0,mandiri,id.bmri.livin
6a79d5fc-c0db-4f1e-8a6b-8490dea6e617,Adinda Hijab,https://play-lh.googleusercontent.com/a-/ALV-UjXfP_Nveqji76jrUxT5967oYHLQfil945omZSZgKBGG3vxY-5nH,bagus,5,0,3.2.0,2025-12-17 09:33:11,"Halo Sahabat @Adinda Hijab, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Momo",2025-12-17 09:35:39,3.2.0,mandiri,id.bmri.livin
9cf01a8a-8eb4-4adc-a3d7-9ec82e2f9cce,naimah nasution,https://play-lh.googleusercontent.com/a-/ALV-UjUkEwqIezNRK-4PKnq4LPZ8f3u7FxoSBIEfiFZ0Bqh2Zukkz58,ribet,1,0,3.1.0,2025-12-17 09:30:43,"Halo Sahabat @naimah nasution, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Risa",2025-12-17 09:33:56,3.1.0,mandiri,id.bmri.livin
8dd79d77-8d6c-46d2-adc3-5b2329387780,ZK JAYA,https://play-lh.googleusercontent.com/a/ACg8ocLSCIK7_OwJTRAbtxr-6lKalIdyY_gtRiU32EdA-eZO4FMwag=mo,Bagus memudahkan untuk bertransaksi..,4,0,3.2.0,2025-12-17 09:12:06,"Halo Sahabat @ZK JAYA, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Carissa",2025-12-17 09:18:31,3.2.0,mandiri,id.bmri.livin
de481141-16f8-494e-9002-7073578da0bf,Fathur Rohman,https://play-lh.googleusercontent.com/a/ACg8ocI3ZHlk7mRNQ1jjqryxzXRk4AgkNq0QbYKvu7ljrWPB7uUElQ=mo,ga bisa di buka,3,0,3.2.0,2025-12-17 09:06:28,"Halo Sahabat @Fathur Rohman, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Cira",2025-12-17 09:13:43,3.2.0,mandiri,id.bmri.livin
7cdddad0-9c10-4b59-8b51-1c73c4e16a96,Mas Anif MA,https://play-lh.googleusercontent.com/a-/ALV-UjW2T-mAkNfitIpGMebEY01zXanei2NHFF6vzPAXJYT8IUu79179,"Kenapa perintahnya ""instal di perangkat lain""?",1,0,,2025-12-17 09:03:52,"Hai Sahabat @Mas Anif MA, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Kila",2025-12-17 09:06:33,,mandiri,id.bmri.livin
43c2fc1e-7b13-484b-add3-da607a26754b,Nurmala Nasution,https://play-lh.googleusercontent.com/a/ACg8ocJtwcfgDQREp0Hgi8Puq9YAyP-TNvEh9rOludTSQCRug-n84Q=mo,aplikasi yg dapat membantu transaksi dan informasi yg jelas buat Nasabah Bank Mandiri.,5,0,3.1.0,2025-12-17 09:03:41,"Hai Sahabat @Nurmala Nasution, terima kasih atas review yang telah diberikan. Semoga dapat terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin’ by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Divia",2025-12-17 09:05:36,3.1.0,mandiri,id.bmri.livin
8521b8db-840e-4a1c-9631-bf02f3b5feb1,Salsa Apriliani,https://play-lh.googleusercontent.com/a/ACg8ocJugnIpymF9aaq1pXyfaX4rDXptyUP5_TJI_Rfa15JI37sW6w=mo,"lemot, susah dibuka",4,0,3.2.0,2025-12-17 08:55:59,"Halo Sahabat @Salsa Apriliani, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Momo",2025-12-17 08:58:05,3.2.0,mandiri,id.bmri.livin
e250f923-bf2b-4799-b98a-6e4dd7223282,Cewan Cewan,https://play-lh.googleusercontent.com/a/ACg8ocI9CYnjDi71PHCZD4xMRN86bsqdjJ19KNa2KRnoVzjCwpu5OQ=mo,aplikasi lawak,1,0,,2025-12-17 08:51:38,"Halo Sahabat @Cewan Cewan, mohon maaf atas ketidaknyamanannya. Apabila Sahabat mengalami kendala mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Ninis",2025-12-17 08:54:58,,mandiri,id.bmri.livin
31aa58e5-608e-42cb-b7a3-2bda809427bd,Asher Wirawan,https://play-lh.googleusercontent.com/a-/ALV-UjU0TfrN2hPDJa2tQNtK7X9Ll0AxiqaCEO9GMd2yR59h2gdgm0k,Good Bank Mandiri sukses terus selalu maju yang terdepan.. Tapi pagi ini kenapa saya buka aplikasi livin ngelag gk bisa ke buka.. apa kah lg error? atau pemeliharaan maintenance? apa trl banyak pengguna karena berbarengan mau gajian?,5,0,,2025-12-17 08:43:04,"Halo Sahabat @Asher Wirawan, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Carissa",2025-12-17 08:45:21,,mandiri,id.bmri.livin
6c29e469-17a4-4478-970e-1076270a2cb4,Amin Jayen,https://play-lh.googleusercontent.com/a/ACg8ocIzhm9OoFNJKPpDdCi62AvuKplAhlCf08YF_5Tj23taDqVb=mo,tidak bisa di buka,5,0,,2025-12-17 08:38:34,"Halo Sahabat @Amin Jayen, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Cira
",2025-12-17 08:43:35,,mandiri,id.bmri.livin
b5bd231c-b57b-428e-8d77-70ff91916d1e,Leni Aniyati,https://play-lh.googleusercontent.com/a-/ALV-UjXnygtR8Nis-NKzI9WbJBptcWRDfy23ybPwZir_gmnZcwqSHAo,jelek bgt livin ini tolong dong tingkatkan lagi masak log out terus kalau mau log in,1,0,3.2.0,2025-12-17 08:18:59,"Hai Sahabat @Leni Aniyati, mohon maaf atas ketidaknyamanannya. Mohon mencoba kembali secara berkala dgn dipastikan sudah melakukan force close aplikasi dan jaringan stabil. Jika masih terdapat kendala mohon mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi mandiri call 14000 lalu tekan 2 utk dilakukan pengecekan. Tks~Divia",2025-12-17 08:29:38,3.2.0,mandiri,id.bmri.livin
f6ddd00d-4294-461e-933a-f42c04f926ab,Oppo Batam,https://play-lh.googleusercontent.com/a/ACg8ocLJsSC1UV1NKDyre728Wc-VzopSL9vQ6gob_mX7WLJH4yq-YA=mo,bagus,5,0,3.1.0,2025-12-17 08:11:40,"Halo Sahabat @Oppo Batam, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Momo",2025-12-17 08:15:13,3.1.0,mandiri,id.bmri.livin
facb6279-7a5a-4836-8c50-dad855b4dfea,Erfan Djuniar,https://play-lh.googleusercontent.com/a/ACg8ocLlyu0G6yoL-e19K-vU-iaOSMudiELlS5exgDxss5YDY-QH1A=mo,Lakukan continuous improvement.,4,0,3.1.0,2025-12-17 07:54:25,"Halo Sahabat @Erfan Djuniar, mohon maaf atas ketidaknyamanannya. Terimakasih atas saran dan masukan yang diberikan, perihal tsb akan menjadi masukan bagi kami untuk pengembangan aplikasi kedepannya dan meningkatkan kualitas layanan Livin' by Mandiri. Tks~Vacilla",2025-12-17 07:57:43,3.1.0,mandiri,id.bmri.livin
c5e0eec8-f921-456a-a82e-ff7346bc1978,Abdullah Adulsigong,https://play-lh.googleusercontent.com/a-/ALV-UjXe9no0rog6awnql7NxnMOmgITlSVEyUcNfrm614iKWs9SB3eL3,"ko gak bsa masuk ya , pdhal hp saya resmi oppo A15s , aneh skli",1,0,3.2.0,2025-12-17 07:52:27,"Halo Sahabat @Abdullah Adulsigong, mohon maaf atas ketidaknyamannya. Untuk perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 dengan tekan 2 agar dapat dilakukan pengecekan. Tks~Irish",2025-12-17 07:56:00,3.2.0,mandiri,id.bmri.livin
ec154c1c-d701-4bf0-b5ba-a7a6aa11fe95,Azamal Hapsi,https://play-lh.googleusercontent.com/a/ACg8ocIxXwtk5o2K_1C_eL0ZD9EW6XW1VAr1iOFF0Cpu2dqAOmA_6g=mo,aplikasinya sangat membantu,5,0,3.1.0,2025-12-17 07:48:42,"Halo Sahabat @Azamal Hapsi, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin’ by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang.Tks~Cira

",2025-12-17 07:52:22,3.1.0,mandiri,id.bmri.livin
cc0a5969-109a-41f2-84dc-cf272c18a025,Fendi 077,https://play-lh.googleusercontent.com/a-/ALV-UjW-LRg9Fwh8Xw4We3L6vUeRhkFI7MqDxcTkBaDZysPPaCDVUtOTFg,"ini gimana yaa, saya bikin kartu Debit fisik lewat aplikasi dan sudah di kirim sejak tanggal 27 November, di estimasinya akan tiba setelah 3-14 hari dan sekarang sudah tanggal 17 Desember, itu artinya sudah 20 hari sejak pengantaran, namun kartu nya belum sampai juga??? padahal saya mau menggunakan nya buat segala macam transaksi untuk memulai usaha namun karna kartu tersebut belum juga datang alhasil usaha yg mau saya bikin tertunda sampai sekarang. Sangat mengecewakan👎",5,0,3.2.0,2025-12-17 07:23:45,"Halo Sahabat @Fendi 077, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Cira

",2025-12-17 07:31:03,3.2.0,mandiri,id.bmri.livin
6b7370fc-4ea8-4755-b66f-010f4232c03d,ANDRIAN WAHYUDIN PUTRA,https://play-lh.googleusercontent.com/a-/ALV-UjU2mTfxA-9PvZRoZJWCvf2dSBnpXzX-gdShrRSWIdKPLd7DXKas,"mandiri aneh, benci bgt gua ke mandiri, masa Livin gua tiba tiba ada buka tabungan, tiap bulan kesedot saldonya, padahal gamau nabung di mandiri, merugikan, mau di stop kena penalti 155rb kocak miskin, nabung apaan yang ada malah rugi, terus kalau gamau kena penalti gua harus nabung seumur hidup di mandiri? ATM PALING GUA GASUKA",1,0,3.2.0,2025-12-17 07:22:54,"Hai Sahabat @ANDRIAN WAHYUDIN PUTRA, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Kila",2025-12-17 07:47:04,3.2.0,mandiri,id.bmri.livin
2f959518-0c32-4600-a82b-ce308b37ce87,Rosita,https://play-lh.googleusercontent.com/a/ACg8ocJjxyZ5Ua8uAEHDHV57pRP-A5821FPHDZ9qw5DVzk_EjzScyQ=mo,"sekarang nak buka lelet lama baru ble ngeloding ,,bagi bintang 2 dulu .",2,0,,2025-12-17 07:20:48,"Halo Sahabat @Rosita, mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami tsb, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Vacilla",2025-12-17 07:36:04,,mandiri,id.bmri.livin
48067edb-341d-4fdc-8abd-54fbcbdba1d3,فريسكا,https://play-lh.googleusercontent.com/a-/ALV-UjXN3BwII9AO2ikFlP_LXS8yq1cx2eN2XxlQ-Kr-uVWl7xnj8CNVkw,"please mandiri masa apa2 ada admin. isi dana kena admin, bayar shopee ada tambahan admin lagi. padahal bank sebelah bebas admin. saya pake mandiri sama bank sebelah. kalau dikit dikit admin mending pindahin semua ke sebelah",2,0,3.1.0,2025-12-17 07:20:32,"Hai Sahabat @이두식, mohon maaf atas ketidaknyamanannya. Terhitung 1 November 2025 terdapat perubahan nominal biaya transaksi biller Top Up dan Bayar/VA pada Livin' by Mandiri. Kami memahami penyesuaian ini menimbulkan ketidaknyamanan, namun hal ini dilakukan utk menjaga kualitas layanan digital melalui Livin’ by Mandiri. Tks~Divia",2025-12-17 07:25:56,3.1.0,mandiri,id.bmri.livin
e86f2c85-59b3-46dd-b46c-feaa68323a2f,firmansyah,https://play-lh.googleusercontent.com/a/ACg8ocIn_-tiQmi71J3rUZDfOevrFxZ9R7kN3X7TUE5fnsAgTJWXzQ=mo,excellent,5,0,3.2.0,2025-12-17 06:54:30,"Hai Sahabat @Firmansyah, terima kasih atas review yang telah diberikan. Semoga dapat terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin’ by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Divia",2025-12-17 06:56:56,3.2.0,mandiri,id.bmri.livin
61c5b665-2279-44b1-9131-914c5cd77de2,Vivi Van oranje,https://play-lh.googleusercontent.com/a/ACg8ocKb6q1LtjWctlttBkVStzRu-HVws2IKzVxM_oAOnnC2oqPXRg=mo,mudah digunakan. fitur lengkap. tapi sayang sejak bulan Desember sering nge bug,4,0,3.2.0,2025-12-17 06:53:32,"Halo Sahabat @Vivi Van oranje, mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami tsb, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Vacilla",2025-12-17 06:55:15,3.2.0,mandiri,id.bmri.livin
6f702845-7b1d-4985-be6b-950f5d4aa6b9,Subani benny,https://play-lh.googleusercontent.com/a/ACg8ocLQmVQhWSDHxD95--A-dJij7sWk_EBt5PzUkCBM5mcmIj_fXg=mo,ok,5,0,3.1.0,2025-12-17 06:27:30,"Halo Sahabat @Subani benny, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin’ by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Vacilla",2025-12-17 06:37:52,3.1.0,mandiri,id.bmri.livin
3df33db2-3f98-462b-bf47-88860860c542,Ramadhanlazena Dani,https://play-lh.googleusercontent.com/a-/ALV-UjVtMhHIFW2tWOBRYPNHOhF5JUhR52WiDX0MCoQZw_g-5Eot5Eo,sangat bagus dan lancar,5,0,3.2.0,2025-12-17 04:55:33,"Halo Sahabat @ Ramadhanlazena Dani , terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Charles",2025-12-17 05:10:58,3.2.0,mandiri,id.bmri.livin
758672d1-898b-43e5-a8a4-83475665ec98,EM Haris,https://play-lh.googleusercontent.com/a/ACg8ocIox0b3lj09W-92cX5iBl2JWrEOWG4O4kSmo0v_4_ofZBFgMw=mo,kok tambah amburadul gak kayak aplikasi bank lain,1,0,3.2.0,2025-12-17 04:42:58,"Halo Sahabat @ EM Haris , mohon maaf atas ketidaknyamanannya. Terimakasih atas saran dan masukan yang diberikan, perihal tsb akan menjadi masukan bagi kami untuk pengembangan aplikasi kedepannya dan meningkatkan kualitas layanan Livin' by Mandiri. Tks~Charles",2025-12-17 05:09:41,3.2.0,mandiri,id.bmri.livin
8561706a-d5ed-4ba0-9b44-217dd49b9e25,Irawati Septiani,https://play-lh.googleusercontent.com/a/ACg8ocJlMaEAjIZqns9oYyjOp7P5LuDtF8DXxY-YOoAiuMneDHX4lg=mo,sangat baik,5,0,3.2.0,2025-12-17 01:48:04,"Halo Sahabat @Irawati Septiani, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Kale",2025-12-17 01:50:12,3.2.0,mandiri,id.bmri.livin
37443db4-ef96-41a8-a0e2-7edfde669f3f,Supriyatna Sudrajat,https://play-lh.googleusercontent.com/a-/ALV-UjVKScENfEn7xOxghe-8z-okwpS3fhR_zQSPPFmuEqmoIg2uwHY,"setiap jam malam kenapa ga bisa kirim/transfer uang KEMANA PUN. sangat mengganggu pengguna,,, lebih di perbaiki dulu sistem nya,,, jangan kalah sama yang sebelah,,,",1,0,3.2.0,2025-12-17 01:38:42,"Mohon maaf atas ketidaknyamanannya. Untuk aplikasi Livin' by Mandiri terdapat proses akhir hari rutin. Kami sarankan Sahabat dapat bertransaksi kembali 10-15 menit kemudian secara berkala dengan memastikan hal berikut :

1. Tidak menggunakan jaringan Wi-Fi
2. Jaringan internet stabil
3. Saldo rekening mencukupi
",2025-12-17 02:09:33,3.2.0,mandiri,id.bmri.livin
9736fb7a-f91b-403f-8992-352f68e0763a,Nur Qholis,https://play-lh.googleusercontent.com/a-/ALV-UjUEMXyx0ORELVRLW50WmMn53zsLhcudFzg75SJSPhD6eGX93bA,sya kasih 5 bintang khusus 🤗,5,0,3.2.0,2025-12-17 01:28:01,"Halo Sahabat @Nur Qholis, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Kale",2025-12-17 01:30:05,3.2.0,mandiri,id.bmri.livin
7e857993-46c4-4d56-bd88-55cfabae836a,Parish Sanjaya,https://play-lh.googleusercontent.com/a-/ALV-UjWhSv_Mu5tjrmsRWOZiEfW40VO2sDGRV3egXloTl6VGSODTa74,sangat bermanfaat,5,0,3.1.0,2025-12-17 01:09:37,"Halo Sahabat @ Parish Sanjaya , terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Charles",2025-12-17 01:12:43,3.1.0,mandiri,id.bmri.livin
4d4b58a5-e004-415b-b9f7-841e247d50b8,Abil Rastafara,https://play-lh.googleusercontent.com/a/ACg8ocIhWHXb3hulL0L5UurzTkXeepraB0NO4VtCeHYEvAitOzZ59w=mo,cara login lupa password gimana,2,0,,2025-12-17 00:30:04,"Halo Sahabat @Abil Rastafara, dpt kami informasikan apabila yg dimaksud login menggunakan Sidik Jari / Face ID ketika melakukan kesalahan 3x di Livin' by Mandiri  maka akan muncul menu Lupa Password di bagian bawah dgn langkah sebagai berikut :- Pilih menu ""lupa password"" Tks~Charles",2025-12-17 00:32:58,,mandiri,id.bmri.livin
7cf92b13-1573-46cc-a223-4eb71bd87379,Winatha Kusuma,https://play-lh.googleusercontent.com/a-/ALV-UjX0k7pVI_RDL1Z5RMVPqvCi45fyv3pL6DDgws5JwTFPP6tGN0jT,ga bisa login sampai di instal ulang tapi tetap saja ga bisa login,1,0,,2025-12-17 00:07:10,"Halo Sahabat @ Winatha Kusuma , mohon maaf atas ketidaknyamannya. Untuk perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Charles",2025-12-17 00:34:58,,mandiri,id.bmri.livin
139aba0d-9e97-4f8f-97bb-94121d8c1921,Mieske Greysje,https://play-lh.googleusercontent.com/a/ACg8ocKCmQhdDhY2KhXPxZl2otBFi8W1xNjNN7KL9z9rJoMwR_Bd4Q=mo,"ini aplikasinya gmna sih pas udah mau pembayaran dikasih msuk pin kok mlh slh trus pdhl memang itu pinnya, smpai akhirnya keblok udah gitu dibikin bru lah pinnya, ehh mlh bsoknya mau tf lagi sllu slh pin nya pdhl pinnya itu gasalah",1,0,3.2.0,2025-12-17 00:03:33,"Halo Sahabat @Mieske Greysje, mohon maaf atas ketidaknyamannya. Untuk perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Charles",2025-12-17 00:33:45,3.2.0,mandiri,id.bmri.livin
15740109-e4c7-44af-8f8f-7b13b8f96dc1,Syaiful Rahman nur Rahman,https://play-lh.googleusercontent.com/a/ACg8ocL8AkKnC88LOZEGc1ujNp0cP0q7vs26_e9ZsgWdqxFngE-ORA=mo,kenapa tidak ada pinjaman ksm tau kur di Livin saya,5,0,3.2.0,2025-12-16 23:55:24,"Halo Sahabat @ Syaiful Rahman nur Rahman , dapat kami infokan utk pengajuan Kredit Serbaguna Mandiri (KSM) / Mandiri Kartu Kredit melalui layanan Livin' by Mandiri hanya dikhususkan bagi nasabah terpilih. Tks~Charles",2025-12-17 00:34:23,3.2.0,mandiri,id.bmri.livin
2b61d819-8bc0-4406-8905-b44bd66af8be,Nase Ambawang,https://play-lh.googleusercontent.com/a/ACg8ocLX3Dxyi9F5c-C1hYwCJBAf9OKxEGOwiFylOtG1zyQGRs6Ejw=mo,sangat membantu,5,0,3.2.0,2025-12-16 23:24:01,"Halo Sahabat @Nase Ambawang, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Charles",2025-12-16 23:30:39,3.2.0,mandiri,id.bmri.livin
9ad476fc-050b-4a08-af9b-0b64921a3ba7,Anindita Azahra wardoyo,https://play-lh.googleusercontent.com/a-/ALV-UjWgxmncC91aaRFed7-vVZX4GCdd0iTnYuH23qSEOvvwHJASqBsV,terlalu sering pemeliharaan sering error,1,0,3.2.0,2025-12-16 23:02:47,"Halo Sahabat @Anindita Azahra wardoyo, mhn maaf atas ketidaknyamanannya. Perihal kendala tsb, mhn mencoba kembali secara berkala dgn pastikan melakukan force close dan jaringan yg digunakan stabil. Apabila masih mengalami kendala, mhn kesediaannya menghubungi layanan mandiri call 14000 agar dpt kami lakukan pengecekan lebih lanjut. Tks~Kale",2025-12-16 23:05:11,3.2.0,mandiri,id.bmri.livin
5e0774ed-ebd5-4b6b-929c-d1ceb0a70c35,neng yeni,https://play-lh.googleusercontent.com/a/ACg8ocIcdwwBttFpAV98gU8q67_TPhQEHaP6_-NoyTcdUcXnmVUyyg=mo,apk ribet,2,0,3.2.0,2025-12-16 22:17:56,"Halo Sahabat @neng yeni, mohon maaf atas ketidaknyamanannya. Terimakasih atas saran dan masukan yang diberikan, perihal tsb akan menjadi masukan bagi kami untuk pengembangan aplikasi kedepannya dan meningkatkan kualitas layanan Livin' by Mandiri. Tks~Charles",2025-12-16 23:01:22,3.2.0,mandiri,id.bmri.livin
64f4ae71-6dad-433b-b892-1b758e7cea4e,Andy Syah,https://play-lh.googleusercontent.com/a-/ALV-UjXNH4N0QiIr62pZb7hyE9HVS8RltmjOWeCFKKFAzKkw_o8fG01F,Sudah lebih baik,4,0,3.1.0,2025-12-16 22:16:45,"Halo Sahabat @Andy Syah, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Romi",2025-12-16 22:45:13,3.1.0,mandiri,id.bmri.livin
